,station,date,time,PM25,PM10,O3,CO,NO2,SO2
0,02t,2018-11-23,00:00:00,,,,,,
1,02t,2018-11-23,01:00:00,,,,,,
2,02t,2018-11-23,02:00:00,,,,,,
3,02t,2018-11-23,03:00:00,,,,,,
4,02t,2018-11-23,04:00:00,,,,,,
5,02t,2018-11-23,05:00:00,,,,,,
6,02t,2018-11-23,06:00:00,,,,,,
7,02t,2018-11-23,07:00:00,,,,,,
8,02t,2018-11-23,08:00:00,,,,,,
9,02t,2018-11-23,09:00:00,,,,,,
10,02t,2018-11-23,10:00:00,,,,,,
11,02t,2018-11-23,11:00:00,,,,,,
12,02t,2018-11-23,12:00:00,,,,,,
13,02t,2018-11-23,13:00:00,,,,,,
14,02t,2018-11-23,14:00:00,,,,,,
15,02t,2018-11-23,15:00:00,,,,,,
16,02t,2018-11-23,16:00:00,,,,,,
17,02t,2018-11-23,17:00:00,,,,,,
18,02t,2018-11-23,18:00:00,,,,,,
19,02t,2018-11-23,19:00:00,,,,,,
20,02t,2018-11-23,20:00:00,,,,,,
21,02t,2018-11-23,21:00:00,,,,,,
22,02t,2018-11-23,22:00:00,,,,,,
23,02t,2018-11-23,23:00:00,,,,,,
24,03t,2018-11-23,00:00:00,57.0,68.0,2.0,1.33,52.0,
25,03t,2018-11-23,01:00:00,60.0,106.0,2.0,1.34,51.0,
26,03t,2018-11-23,02:00:00,66.0,119.0,1.0,1.34,43.0,
27,03t,2018-11-23,03:00:00,67.0,128.0,3.0,1.28,36.0,
28,03t,2018-11-23,04:00:00,67.0,115.0,8.0,1.27,33.0,
29,03t,2018-11-23,05:00:00,63.0,130.0,3.0,1.23,30.0,
30,03t,2018-11-23,06:00:00,64.0,107.0,3.0,1.12,23.0,
31,03t,2018-11-23,07:00:00,56.0,64.0,7.0,0.99,19.0,
32,03t,2018-11-23,08:00:00,34.0,36.0,12.0,0.97,17.0,
33,03t,2018-11-23,09:00:00,19.0,35.0,19.0,0.92,19.0,
34,03t,2018-11-23,10:00:00,16.0,24.0,23.0,1.04,25.0,
35,03t,2018-11-23,11:00:00,17.0,32.0,30.0,1.07,34.0,
36,03t,2018-11-23,12:00:00,16.0,49.0,29.0,1.09,45.0,
37,03t,2018-11-23,13:00:00,27.0,66.0,34.0,0.98,46.0,
38,03t,2018-11-23,14:00:00,27.0,49.0,23.0,1.12,59.0,
39,03t,2018-11-23,15:00:00,29.0,65.0,30.0,1.1,54.0,
40,03t,2018-11-23,16:00:00,27.0,63.0,41.0,1.01,44.0,
41,03t,2018-11-23,17:00:00,21.0,53.0,21.0,1.17,73.0,
42,03t,2018-11-23,18:00:00,27.0,72.0,,,,
43,03t,2018-11-23,19:00:00,31.0,84.0,24.0,1.12,31.0,
44,03t,2018-11-23,20:00:00,28.0,45.0,14.0,1.09,29.0,
45,03t,2018-11-23,21:00:00,21.0,37.0,4.0,1.19,41.0,
46,03t,2018-11-23,22:00:00,26.0,53.0,6.0,1.18,39.0,
47,03t,2018-11-23,23:00:00,22.0,40.0,9.0,1.17,36.0,
48,05t,2018-11-23,00:00:00,13.0,34.0,4.0,0.75,44.0,4.0
49,05t,2018-11-23,01:00:00,29.0,53.0,4.0,0.79,46.0,5.0
50,05t,2018-11-23,02:00:00,30.0,67.0,4.0,0.89,47.0,5.0
51,05t,2018-11-23,03:00:00,44.0,72.0,4.0,0.88,45.0,4.0
52,05t,2018-11-23,04:00:00,45.0,64.0,7.0,0.51,29.0,2.0
53,05t,2018-11-23,05:00:00,23.0,42.0,11.0,0.4,15.0,3.0
54,05t,2018-11-23,06:00:00,14.0,29.0,8.0,0.49,21.0,4.0
55,05t,2018-11-23,07:00:00,15.0,32.0,13.0,0.51,17.0,3.0
56,05t,2018-11-23,08:00:00,8.0,23.0,20.0,0.49,12.0,2.0
57,05t,2018-11-23,09:00:00,8.0,22.0,23.0,0.48,11.0,2.0
58,05t,2018-11-23,10:00:00,6.0,27.0,34.0,0.48,11.0,2.0
59,05t,2018-11-23,11:00:00,9.0,36.0,49.0,0.47,9.0,2.0
60,05t,2018-11-23,12:00:00,15.0,30.0,59.0,0.46,8.0,2.0
61,05t,2018-11-23,13:00:00,11.0,34.0,66.0,0.53,14.0,2.0
62,05t,2018-11-23,14:00:00,15.0,42.0,72.0,0.53,15.0,2.0
63,05t,2018-11-23,15:00:00,23.0,49.0,,,,
64,05t,2018-11-23,16:00:00,22.0,51.0,41.0,0.48,16.0,2.0
65,05t,2018-11-23,17:00:00,13.0,41.0,33.0,0.51,20.0,1.0
66,05t,2018-11-23,18:00:00,17.0,34.0,19.0,0.62,33.0,2.0
67,05t,2018-11-23,19:00:00,19.0,42.0,6.0,0.77,49.0,2.0
68,05t,2018-11-23,20:00:00,28.0,42.0,8.0,0.68,44.0,2.0
69,05t,2018-11-23,21:00:00,20.0,35.0,5.0,0.74,46.0,2.0
70,05t,2018-11-23,22:00:00,22.0,44.0,4.0,0.74,44.0,3.0
71,05t,2018-11-23,23:00:00,23.0,48.0,4.0,0.71,44.0,3.0
72,08t,2018-11-23,00:00:00,32.0,47.0,2.0,0.9,41.0,
73,08t,2018-11-23,01:00:00,34.0,58.0,3.0,0.97,44.0,
74,08t,2018-11-23,02:00:00,55.0,82.0,2.0,0.96,42.0,
75,08t,2018-11-23,03:00:00,64.0,92.0,2.0,0.94,39.0,1.0
76,08t,2018-11-23,04:00:00,75.0,100.0,2.0,0.83,35.0,1.0
77,08t,2018-11-23,05:00:00,53.0,84.0,8.0,0.58,21.0,3.0
78,08t,2018-11-23,06:00:00,26.0,45.0,10.0,0.65,15.0,4.0
79,08t,2018-11-23,07:00:00,21.0,44.0,9.0,0.7,20.0,3.0
80,08t,2018-11-23,08:00:00,23.0,50.0,17.0,0.72,15.0,2.0
81,08t,2018-11-23,09:00:00,23.0,46.0,23.0,0.71,17.0,7.0
82,08t,2018-11-23,10:00:00,22.0,53.0,36.0,0.69,15.0,4.0
83,08t,2018-11-23,11:00:00,26.0,59.0,53.0,0.64,15.0,1.0
84,08t,2018-11-23,12:00:00,21.0,53.0,55.0,0.69,19.0,
85,08t,2018-11-23,13:00:00,30.0,58.0,63.0,0.7,25.0,
86,08t,2018-11-23,14:00:00,29.0,69.0,79.0,0.61,19.0,
87,08t,2018-11-23,15:00:00,28.0,57.0,,,,
88,08t,2018-11-23,16:00:00,26.0,54.0,55.0,0.58,19.0,
89,08t,2018-11-23,17:00:00,31.0,52.0,38.0,0.62,14.0,1.0
90,08t,2018-11-23,18:00:00,25.0,50.0,26.0,0.85,22.0,2.0
91,08t,2018-11-23,19:00:00,27.0,60.0,9.0,0.92,37.0,2.0
92,08t,2018-11-23,20:00:00,33.0,66.0,5.0,0.99,40.0,3.0
93,08t,2018-11-23,21:00:00,35.0,70.0,7.0,0.94,34.0,2.0
94,08t,2018-11-23,22:00:00,28.0,56.0,3.0,0.97,34.0,2.0
95,08t,2018-11-23,23:00:00,30.0,63.0,2.0,1.05,35.0,
96,10t,2018-11-23,00:00:00,38.0,43.0,6.0,,33.0,
97,10t,2018-11-23,01:00:00,35.0,52.0,11.0,,35.0,
98,10t,2018-11-23,02:00:00,41.0,117.0,9.0,,,
99,10t,2018-11-23,03:00:00,45.0,60.0,,,33.0,
100,10t,2018-11-23,04:00:00,44.0,57.0,10.0,,14.0,
101,10t,2018-11-23,05:00:00,26.0,34.0,7.0,,14.0,
102,10t,2018-11-23,06:00:00,23.0,30.0,6.0,,16.0,
103,10t,2018-11-23,07:00:00,26.0,33.0,9.0,,14.0,
104,10t,2018-11-23,08:00:00,21.0,27.0,17.0,,10.0,
105,10t,2018-11-23,09:00:00,16.0,22.0,23.0,,10.0,
106,10t,2018-11-23,10:00:00,13.0,25.0,30.0,,7.0,
107,10t,2018-11-23,11:00:00,11.0,22.0,39.0,,7.0,
108,10t,2018-11-23,12:00:00,11.0,25.0,52.0,,9.0,
109,10t,2018-11-23,13:00:00,14.0,37.0,44.0,,19.0,
110,10t,2018-11-23,14:00:00,17.0,38.0,51.0,,14.0,
111,10t,2018-11-23,15:00:00,18.0,30.0,55.0,,14.0,
112,10t,2018-11-23,16:00:00,18.0,40.0,52.0,,11.0,
113,10t,2018-11-23,17:00:00,17.0,45.0,36.0,,11.0,
114,10t,2018-11-23,18:00:00,17.0,32.0,22.0,,18.0,
115,10t,2018-11-23,19:00:00,17.0,27.0,17.0,,23.0,
116,10t,2018-11-23,20:00:00,18.0,31.0,13.0,,24.0,
117,10t,2018-11-23,21:00:00,26.0,34.0,8.0,,30.0,
118,10t,2018-11-23,22:00:00,27.0,29.0,9.0,,28.0,
119,10t,2018-11-23,23:00:00,25.0,30.0,6.0,,31.0,
120,11t,2018-11-23,00:00:00,71.0,,10.0,,,4.0
121,11t,2018-11-23,01:00:00,69.0,,24.0,,,4.0
122,11t,2018-11-23,02:00:00,58.0,,21.0,,,3.0
123,11t,2018-11-23,03:00:00,53.0,,11.0,,,3.0
124,11t,2018-11-23,04:00:00,48.0,,6.0,,,2.0
125,11t,2018-11-23,05:00:00,36.0,,7.0,,,2.0
126,11t,2018-11-23,06:00:00,28.0,,5.0,,,2.0
127,11t,2018-11-23,07:00:00,23.0,,7.0,,,3.0
128,11t,2018-11-23,08:00:00,23.0,,16.0,,,2.0
129,11t,2018-11-23,09:00:00,20.0,,21.0,,,2.0
